loan_id,age,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,employment_years,debt_to_income_ratio,num_open_accounts,delinquencies_2yr,risk_rating,probability_of_default,loss_given_default,expected_loss,var_95,var_99,defaulted
LN01066,23,113076.65,94732.04,72,Education,707,4.1,0.838,10,0,A,0.0284,0.45,1210.54,7578.56,14209.81,0
LN01067,65,109575.11,236444.74,12,Debt Consolidation,701,13.2,2.158,4,2,BBB,0.1002,0.45,10659.77,18915.58,35466.71,0
LN01068,30,86222.31,44360.17,12,Debt Consolidation,691,5.6,0.514,7,2,BBB,0.1279,0.45,2553.83,3548.81,6654.03,0
LN01069,72,102482.26,112552.48,72,Business,723,2.0,1.098,11,0,AA,0.0223,0.45,1131.38,9004.2,16882.87,0
LN01070,51,54915.26,85650.28,48,Home,850,8.6,1.56,4,0,AA,0.0245,0.45,942.42,6852.02,12847.54,0
LN01071,55,34360.74,72820.19,24,Debt Consolidation,718,2.7,2.119,9,0,A,0.0229,0.45,751.64,5825.62,10923.03,0
LN01072,68,128070.17,293493.32,24,Education,669,3.0,2.292,5,0,BBB,0.0408,0.45,5394.24,23479.47,44024.0,0
LN01073,33,209179.7,185232.67,24,Business,678,3.7,0.886,4,0,BBB,0.0411,0.45,3428.97,14818.61,27784.9,0
LN01074,69,73270.3,134071.84,48,Auto,800,0.1,1.83,11,0,AA,0.0637,0.45,3842.55,10725.75,20110.78,1
LN01075,35,105380.19,195254.77,72,Education,655,7.8,1.853,11,0,BBB,0.0732,0.45,6430.75,15620.38,29288.22,0
LN01076,57,49294.43,80006.4,24,Auto,711,3.1,1.623,11,0,A,0.0258,0.45,929.21,6400.51,12000.96,0
LN01077,21,29521.33,69738.65,48,Business,768,3.6,2.362,3,0,A,0.0262,0.45,820.82,5579.09,10460.8,0
LN01078,42,76724.74,38820.66,12,Auto,734,25.3,0.506,8,1,A,0.0562,0.45,981.7,3105.65,5823.1,0
LN01079,47,93265.3,184969.18,48,Education,750,23.4,1.983,10,0,AA,0.0234,0.45,1949.65,14797.53,27745.38,0
LN01080,24,81800.46,129084.61,12,Debt Consolidation,681,1.0,1.578,3,0,A,0.0491,0.45,2852.96,10326.77,19362.69,0
LN01081,64,107055.49,41572.63,12,Business,745,3.4,0.388,5,0,AA,0.0262,0.45,490.05,3325.81,6235.89,1
LN01082,49,65354.08,146332.06,12,Business,641,32.2,2.239,2,2,BBB,0.1551,0.45,10212.15,11706.56,21949.81,0
LN01083,41,44116.78,22709.38,12,Education,719,0.2,0.515,6,0,A,0.0681,0.45,696.22,1816.75,3406.41,0
LN01084,39,203108.72,145270.93,48,Personal,710,15.8,0.715,9,0,A,0.0266,0.45,1736.52,11621.67,21790.64,0
LN01085,50,111642.73,155180.43,72,Home,763,1.9,1.39,2,0,AAA,0.0238,0.45,1660.06,12414.43,23277.06,0
LN01086,60,19347.74,52788.47,60,Business,613,4.3,2.728,5,0,BB,0.1526,0.45,3624.58,4223.08,7918.27,0
LN01087,66,39417.1,14772.1,60,Auto,615,2.9,0.375,10,0,BB,0.1258,0.45,836.48,1181.77,2215.82,1
LN01088,40,186214.56,188425.18,72,Personal,746,37.7,1.012,3,1,A,0.0513,0.45,4347.01,15074.01,28263.78,0
LN01089,58,103558.54,214084.4,24,Business,704,1.5,2.067,3,0,A,0.0234,0.45,2255.56,17126.75,32112.66,0
LN01090,64,47668.73,112348.12,48,Education,717,7.4,2.357,9,0,A,0.0207,0.45,1045.91,8987.85,16852.22,0
LN01091,35,54561.79,60893.17,72,Auto,786,0.8,1.116,7,0,AAA,0.0683,0.45,1872.51,4871.45,9133.98,0
LN01092,56,126210.17,178682.3,60,Personal,674,11.8,1.416,2,0,BBB,0.0403,0.45,3242.31,14294.58,26802.34,0
LN01093,58,51438.82,30104.46,36,Auto,641,0.5,0.585,9,0,BBB,0.1102,0.45,1493.5,2408.36,4515.67,0
LN01094,74,36820.78,52277.91,60,Business,675,12.8,1.42,3,0,BBB,0.0471,0.45,1107.63,4182.23,7841.69,0
LN01095,47,52718.4,104291.41,24,Auto,723,7.5,1.978,5,2,BBB,0.1092,0.45,5125.08,8343.31,15643.71,0
LN01096,31,47843.35,114382.95,72,Personal,743,3.6,2.391,4,0,A,0.0228,0.45,1174.03,9150.64,17157.44,0
LN01097,61,61247.77,60615.52,48,Personal,534,0.9,0.99,7,0,CCC,0.2447,0.45,6674.58,4849.24,9092.33,0
LN01098,63,48330.42,65882.31,36,Auto,772,8.5,1.363,4,2,BBB,0.1036,0.45,3070.74,5270.58,9882.35,1
LN01099,35,42635.09,47734.51,48,Auto,683,9.5,1.12,10,0,A,0.0408,0.45,877.3,3818.76,7160.18,0
LN01100,32,236744.21,466548.12,36,Auto,808,13.2,1.971,2,0,AA,0.0232,0.45,4867.32,37323.85,69982.22,0
LN01101,34,60332.24,149394.55,12,Business,721,0.3,2.476,2,1,A,0.0919,0.45,6176.42,11951.56,22409.18,1
LN01102,32,151846.38,159942.29,24,Auto,668,2.6,1.053,4,0,BBB,0.047,0.45,3384.68,12795.38,23991.34,0
LN01103,36,130262.55,354137.65,36,Debt Consolidation,731,4.3,2.719,8,0,BBB,0.0562,0.45,8959.85,28331.01,53120.65,0
LN01104,29,157105.94,221856.13,48,Education,713,0.9,1.412,3,0,A,0.0666,0.45,6644.12,17748.49,33278.42,0
LN01105,52,106695.52,65889.5,60,Auto,711,4.8,0.618,5,0,A,0.0245,0.45,727.3,5271.16,9883.42,0
LN01106,44,135840.8,200699.5,72,Debt Consolidation,698,4.0,1.477,9,1,A,0.0745,0.45,6729.95,16055.96,30104.92,0
LN01107,26,54616.48,123811.78,48,Business,669,37.1,2.267,2,0,BBB,0.0437,0.45,2436.68,9904.94,18571.77,0
LN01108,21,72595.14,61599.71,72,Home,850,13.0,0.849,2,2,BBB,0.1046,0.45,2900.39,4927.98,9239.96,0
LN01109,38,142335.05,390328.65,12,Business,670,38.3,2.742,5,0,BBB,0.0757,0.45,13289.63,31226.29,58549.3,0
LN01110,52,86498.01,233804.2,36,Auto,725,0.4,2.703,7,0,BBB,0.0979,0.45,10300.01,18704.34,35070.63,1
LN01111,68,42823.14,50623.51,72,Debt Consolidation,537,7.2,1.182,9,0,CCC,0.2079,0.45,4735.54,4049.88,7593.53,0
LN01112,30,131489.1,308591.99,48,Debt Consolidation,755,14.7,2.347,7,2,BBB,0.1004,0.45,13948.19,24687.36,46288.8,0
LN01113,25,65824.12,183474.57,48,Auto,850,3.1,2.787,9,0,BBB,0.0567,0.45,4685.01,14677.97,27521.19,1
LN01114,67,62064.54,66132.37,24,Home,817,5.1,1.066,9,0,AAA,0.0286,0.45,851.69,5290.59,9919.86,0
LN01115,28,107539.36,99827.22,24,Home,786,8.2,0.928,2,0,AAA,0.0276,0.45,1241.14,7986.18,14974.08,0
LN01116,53,34114.71,90697.19,72,Auto,659,6.2,2.659,9,0,BBB,0.1012,0.45,4128.66,7255.78,13604.58,0
LN01117,48,102248.3,62244.07,36,Business,612,0.6,0.609,4,0,BB,0.1678,0.45,4701.35,4979.53,9336.61,0
LN01118,32,56834.4,68095.04,60,Education,700,5.8,1.198,9,0,A,0.025,0.45,764.71,5447.6,10214.26,0
LN01119,31,56141.66,32285.11,48,Home,754,3.4,0.575,10,0,AAA,0.0259,0.45,376.87,2582.81,4842.77,0
LN01120,72,98620.73,93344.55,24,Education,683,11.0,0.947,6,1,A,0.0772,0.45,3244.82,7467.56,14001.68,0
LN01121,70,89406.72,177660.11,24,Debt Consolidation,629,6.3,1.987,6,0,BB,0.0727,0.45,5810.64,14212.81,26649.02,0
LN01122,68,112753.29,229431.23,36,Business,682,25.3,2.035,2,0,A,0.0426,0.45,4395.36,18354.5,34414.68,0
LN01123,51,41934.33,27378.31,48,Auto,547,5.0,0.653,5,0,B,0.2078,0.45,2560.73,2190.26,4106.75,0
LN01124,61,53293.48,61340.13,12,Home,742,2.9,1.151,7,0,AA,0.0298,0.45,823.62,4907.21,9201.02,0
LN01125,44,96185.02,264376.23,72,Home,753,19.9,2.749,8,2,BBB,0.1381,0.45,16432.17,21150.1,39656.43,0
LN01126,65,80971.78,173654.23,72,Personal,783,18.8,2.145,9,0,A,0.0217,0.45,1692.09,13892.34,26048.13,0
LN01127,73,124738.7,183129.37,24,Education,794,9.1,1.468,4,0,AAA,0.0218,0.45,1798.58,14650.35,27469.41,0
LN01128,52,86313.64,53377.57,48,Personal,687,0.5,0.618,10,0,A,0.0898,0.45,2158.17,4270.21,8006.64,1
LN01129,51,81737.32,183616.29,60,Education,790,4.5,2.246,11,0,A,0.0277,0.45,2287.76,14689.3,27542.44,0
LN01130,59,46332.58,62236.6,72,Personal,682,15.7,1.343,11,0,A,0.0411,0.45,1150.31,4978.93,9335.49,1
LN01131,64,57720.55,46191.03,48,Personal,800,16.9,0.8,11,0,AAA,0.0232,0.45,482.44,3695.28,6928.65,0
LN01132,48,53759.35,59142.49,24,Business,795,2.2,1.1,9,0,AAA,0.0257,0.45,682.86,4731.4,8871.37,0
LN01133,45,85322.39,176247.76,60,Debt Consolidation,850,10.8,2.066,9,0,A,0.0215,0.45,1708.45,14099.82,26437.16,0
LN01134,68,34987.79,82174.1,48,Personal,599,15.8,2.349,9,0,B,0.1254,0.45,4636.26,6573.93,12326.12,0
LN01135,46,172932.15,419787.47,24,Personal,817,6.2,2.427,10,0,A,0.0238,0.45,4499.74,33583.0,62968.12,0
LN01136,32,50633.35,100498.66,24,Auto,702,5.4,1.985,2,1,A,0.0564,0.45,2552.24,8039.89,15074.8,0
LN01137,68,179129.53,85586.32,24,Business,631,5.3,0.478,5,0,BB,0.0738,0.45,2842.4,6846.91,12837.95,0
LN01138,74,94546.5,41728.29,72,Personal,723,1.0,0.441,9,0,AA,0.025,0.45,469.23,3338.26,6259.24,0
LN01139,44,41571.33,95349.82,60,Personal,785,1.4,2.294,2,0,A,0.0291,0.45,1247.48,7627.99,14302.47,0
LN01140,29,58832.24,110650.22,12,Debt Consolidation,658,11.3,1.881,4,0,BBB,0.072,0.45,3586.22,8852.02,16597.53,1
LN01141,61,154271.88,207793.2,48,Personal,751,10.8,1.347,3,0,AAA,0.0283,0.45,2644.15,16623.46,31168.98,0
LN01142,48,23895.58,15892.81,72,Auto,844,2.2,0.665,3,1,A,0.0596,0.45,426.17,1271.42,2383.92,0
LN01143,66,104619.0,98023.71,48,Debt Consolidation,631,2.5,0.937,4,1,BB,0.1009,0.45,4450.07,7841.9,14703.56,0
LN01144,44,82413.49,87585.04,12,Auto,828,0.5,1.063,10,0,AAA,0.0672,0.45,2647.11,7006.8,13137.76,0
LN01145,45,159372.1,429145.26,60,Debt Consolidation,794,2.8,2.693,4,0,BBB,0.0561,0.45,10837.03,34331.62,64371.79,0
LN01146,35,74181.05,31521.41,60,Business,808,11.8,0.425,7,0,AAA,0.0234,0.45,332.42,2521.71,4728.21,0
LN01147,65,122630.99,118569.05,60,Education,668,1.1,0.967,8,0,BBB,0.0412,0.45,2195.93,9485.52,17785.36,0
LN01148,34,52945.28,83372.36,24,Education,667,5.1,1.575,8,0,BBB,0.0404,0.45,1515.97,6669.79,12505.85,0
LN01149,28,66503.29,180328.84,36,Education,801,13.8,2.712,4,0,BBB,0.0574,0.45,4658.8,14426.31,27049.33,0
LN01150,42,39869.8,33068.82,48,Debt Consolidation,748,1.5,0.829,8,0,AA,0.0266,0.45,395.72,2645.51,4960.32,0
LN01151,44,49931.58,102218.81,48,Business,753,12.4,2.047,5,0,A,0.0247,0.45,1136.87,8177.5,15332.82,0
LN01152,45,60187.12,102858.43,60,Business,757,2.2,1.709,5,1,A,0.0551,0.45,2552.27,8228.67,15428.76,0
LN01153,49,57115.38,64726.73,48,Debt Consolidation,621,1.4,1.133,5,0,BB,0.0727,0.45,2116.47,5178.14,9709.01,0
LN01154,35,40959.46,51507.93,48,Business,783,0.7,1.258,6,0,AAA,0.0691,0.45,1601.86,4120.63,7726.19,0
LN01155,46,78796.47,201411.88,36,Auto,787,15.8,2.556,9,0,BBB,0.0547,0.45,4961.17,16112.95,30211.78,0
LN01156,59,68456.69,112620.86,12,Debt Consolidation,750,1.0,1.645,4,0,AA,0.029,0.45,1468.82,9009.67,16893.13,0
LN01157,44,25863.84,31361.11,12,Business,788,13.0,1.213,7,1,A,0.0586,0.45,826.45,2508.89,4704.17,0
LN01158,32,67148.85,154406.1,48,Education,686,13.8,2.299,5,0,A,0.0423,0.45,2938.79,12352.49,23160.92,0
LN01159,44,18730.12,25811.01,48,Education,616,1.4,1.378,3,0,BB,0.1296,0.45,1504.74,2064.88,3871.65,0
LN01160,62,75023.99,169097.93,48,Business,677,16.9,2.254,11,1,BBB,0.0703,0.45,5351.34,13527.83,25364.69,0
LN01161,72,32633.03,55735.04,72,Business,648,19.6,1.708,3,2,BBB,0.1532,0.45,3842.06,4458.8,8360.26,0
LN01162,25,100182.0,57840.87,60,Home,726,0.6,0.577,3,0,AA,0.0602,0.45,1567.82,4627.27,8676.13,0
LN01163,33,40674.36,13922.02,48,Education,590,2.4,0.342,7,2,B,0.2029,0.45,1270.94,1113.76,2088.3,1
LN01164,50,67010.62,86912.43,24,Auto,776,16.2,1.297,2,2,BBB,0.1061,0.45,4149.03,6952.99,13036.86,0
LN01165,50,90257.37,135257.36,12,Business,672,4.9,1.499,8,0,BBB,0.0462,0.45,2810.13,10820.59,20288.6,0
LN01166,49,55521.99,59023.34,60,Education,723,22.2,1.063,6,0,AA,0.0288,0.45,765.8,4721.87,8853.5,0
LN01167,38,37383.99,37346.65,12,Business,809,13.6,0.999,7,0,AAA,0.0286,0.45,480.65,2987.73,5602.0,0
LN01168,36,107756.72,296052.66,72,Personal,823,6.6,2.747,11,0,BBB,0.0571,0.45,7602.61,23684.21,44407.9,0
LN01169,63,190942.44,512193.26,12,Home,659,11.4,2.682,11,0,BBB,0.1052,0.45,24239.29,40975.46,76828.99,0
LN01170,55,73454.63,103201.22,24,Personal,826,9.6,1.405,8,0,AAA,0.0202,0.45,936.16,8256.1,15480.18,0
LN01171,44,56006.93,56945.9,36,Auto,580,12.0,1.017,7,0,B,0.1291,0.45,3307.87,4555.67,8541.88,0
LN01172,73,73012.71,162545.87,60,Auto,709,8.6,2.226,2,0,A,0.029,0.45,2118.22,13003.67,24381.88,0
LN01173,71,104057.64,183394.27,48,Home,720,22.6,1.762,10,0,AA,0.0216,0.45,1783.03,14671.54,27509.14,0
LN01174,72,112417.63,82832.25,12,Business,623,12.8,0.737,6,0,BB,0.0723,0.45,2694.67,6626.58,12424.84,1
LN01175,59,83499.65,217200.47,12,Education,583,8.6,2.601,2,0,B,0.1532,0.45,14974.37,17376.04,32580.07,0
LN01176,56,153971.59,211133.51,36,Personal,816,0.6,1.371,11,0,AAA,0.0643,0.45,6107.99,16890.68,31670.03,0
LN01177,32,67113.37,37488.19,60,Auto,641,0.6,0.559,3,0,BBB,0.111,0.45,1873.37,2999.06,5623.23,0
LN01178,47,78042.18,135554.77,24,Debt Consolidation,788,0.9,1.737,9,0,AA,0.0636,0.45,3877.77,10844.38,20333.22,0
LN01179,29,193897.47,505910.82,24,Education,725,10.6,2.609,8,0,BBB,0.0548,0.45,12476.69,40472.87,75886.62,0
LN01180,58,26454.52,43491.47,48,Education,745,2.3,1.644,3,0,AA,0.0271,0.45,530.28,3479.32,6523.72,0
LN01181,41,106156.81,35048.0,24,Debt Consolidation,774,13.1,0.33,6,0,AAA,0.0257,0.45,405.7,2803.84,5257.2,0
LN01182,53,218237.28,151121.12,60,Auto,689,3.2,0.692,8,0,A,0.0459,0.45,3122.9,12089.69,22668.17,0
LN01183,26,38879.56,88026.97,12,Home,787,10.1,2.264,8,0,A,0.0274,0.45,1086.38,7042.16,13204.05,0
LN01184,69,112724.83,223965.94,60,Business,810,1.2,1.987,5,0,AA,0.0285,0.45,2876.51,17917.28,33594.89,0
LN01185,51,141665.97,227060.87,36,Debt Consolidation,511,0.9,1.603,4,2,CCC,0.3203,0.45,32726.41,18164.87,34059.13,0
LN01186,50,63906.26,140690.47,24,Auto,679,4.0,2.202,3,0,BBB,0.0403,0.45,2548.49,11255.24,21103.57,1
LN01187,49,38275.33,84480.35,60,Auto,747,1.1,2.207,6,0,A,0.0248,0.45,941.06,6758.43,12672.05,0
LN01188,44,67509.63,175774.58,24,Home,719,4.2,2.604,7,0,BBB,0.0565,0.45,4467.57,14061.97,26366.19,0
LN01189,59,39317.92,97733.35,36,Auto,709,10.3,2.486,4,0,A,0.0237,0.45,1041.53,7818.67,14660.0,0
LN01190,25,63577.18,46856.77,36,Personal,758,3.3,0.737,3,0,AAA,0.0241,0.45,507.88,3748.54,7028.52,0
LN01191,25,125586.83,186962.77,72,Business,657,15.0,1.489,2,0,BBB,0.077,0.45,6476.19,14957.02,28044.42,0
LN01192,48,91425.58,120200.94,12,Auto,706,13.0,1.315,11,2,BBB,0.107,0.45,5787.84,9616.08,18030.14,0
LN01193,37,47716.82,111048.82,60,Education,806,17.1,2.327,11,1,A,0.0508,0.45,2537.04,8883.91,16657.32,0
LN01194,72,129770.29,246584.15,60,Education,657,8.5,1.9,4,0,BBB,0.0776,0.45,8613.82,19726.73,36987.62,0
LN01195,24,52891.9,79016.44,48,Education,668,7.9,1.494,9,2,BBB,0.1269,0.45,4510.75,6321.32,11852.47,0
LN01196,56,98699.36,221531.73,48,Education,795,10.2,2.245,3,0,A,0.0298,0.45,2965.88,17722.54,33229.76,0
LN01197,45,71075.3,150715.88,24,Business,749,11.7,2.121,4,2,BBB,0.1085,0.45,7361.61,12057.27,22607.38,1
LN01198,71,147601.85,139154.23,60,Education,680,37.9,0.943,2,0,A,0.0411,0.45,2575.68,11132.34,20873.13,0
LN01199,34,35381.15,20531.79,24,Home,752,5.9,0.58,9,1,A,0.0592,0.45,546.87,1642.54,3079.77,0
LN01200,32,36081.69,88615.8,36,Business,778,8.9,2.456,8,1,A,0.0584,0.45,2329.81,7089.26,13292.37,0
LN01201,64,44227.55,18974.63,12,Education,638,4.0,0.429,7,0,BB,0.0716,0.45,611.27,1517.97,2846.19,0
LN01202,67,82269.91,56511.77,36,Debt Consolidation,719,18.2,0.687,2,1,A,0.0551,0.45,1400.34,4520.94,8476.77,0
LN01203,39,102505.72,55134.6,36,Home,850,8.6,0.538,4,0,AAA,0.023,0.45,570.8,4410.77,8270.19,0
LN01204,27,65180.21,50604.33,72,Education,605,8.2,0.776,5,0,BB,0.1279,0.45,2912.17,4048.35,7590.65,0
LN01205,69,92075.52,228237.14,36,Debt Consolidation,730,8.4,2.479,8,0,A,0.0274,0.45,2818.42,18258.97,34235.57,0
LN01206,31,75251.89,182505.08,48,Education,696,2.0,2.425,10,1,A,0.0724,0.45,5945.69,14600.41,27375.76,0
LN01207,69,139674.5,340305.24,60,Personal,715,15.1,2.436,4,0,A,0.0211,0.45,3225.62,27224.42,51045.79,0
LN01208,26,22986.05,37609.79,36,Auto,780,8.3,1.636,5,0,AA,0.0259,0.45,437.81,3008.78,5641.47,0
LN01209,48,76307.62,60921.61,36,Business,704,4.4,0.798,6,1,A,0.0562,0.45,1539.76,4873.73,9138.24,0
LN01210,54,68939.8,65522.68,48,Debt Consolidation,767,15.1,0.95,6,2,BBB,0.1053,0.45,3105.01,5241.81,9828.4,0
LN01211,53,47494.86,46834.47,48,Education,703,5.8,0.986,5,0,A,0.0231,0.45,486.21,3746.76,7025.17,0
LN01212,34,62089.31,160808.99,12,Education,736,14.5,2.59,8,1,BBB,0.0887,0.45,6415.09,12864.72,24121.35,0
LN01213,40,82357.82,97905.02,24,Personal,687,0.6,1.189,11,2,BBB,0.1672,0.45,7367.91,7832.4,14685.75,1
LN01214,59,57786.57,129723.76,24,Education,666,5.8,2.245,4,1,BBB,0.0779,0.45,4546.82,10377.9,19458.56,1
LN01215,37,64070.45,147648.45,60,Home,685,12.0,2.304,6,0,A,0.0499,0.45,3316.66,11811.88,22147.27,0
LN01216,26,93332.63,236506.53,36,Business,763,9.2,2.534,3,0,BBB,0.0573,0.45,6096.11,18920.52,35475.98,0
LN01217,56,78020.38,148305.45,72,Home,689,0.4,1.901,9,0,A,0.0869,0.45,5798.64,11864.44,22245.82,0
LN01218,70,32293.67,58654.59,72,Home,837,27.1,1.816,9,2,BBB,0.1056,0.45,2786.18,4692.37,8798.19,0
LN01219,44,81021.77,38680.64,36,Home,840,12.7,0.477,2,1,A,0.0569,0.45,990.81,3094.45,5802.1,0
LN01220,31,34042.43,48886.13,12,Home,688,14.2,1.436,4,0,A,0.0443,0.45,974.16,3910.89,7332.92,0
LN01221,53,36906.83,60323.41,60,Education,752,4.2,1.634,9,0,AA,0.0214,0.45,580.36,4825.87,9048.51,0
LN01222,72,254321.45,397340.42,48,Auto,637,4.2,1.562,2,0,BB,0.0702,0.45,12560.34,31787.23,59601.06,0
LN01223,56,226736.87,466839.95,72,Debt Consolidation,781,8.3,2.059,8,0,A,0.023,0.45,4831.16,37347.2,70025.99,0
LN01224,57,200602.12,68160.38,12,Education,714,0.8,0.34,2,0,A,0.0624,0.45,1914.98,5452.83,10224.06,0
LN01225,26,101304.27,165862.4,72,Auto,846,4.2,1.637,2,0,AA,0.0211,0.45,1571.78,13268.99,24879.36,0
LN01226,26,147886.59,296331.09,60,Education,677,0.3,2.004,9,0,BBB,0.09,0.45,11999.59,23706.49,44449.66,0
LN01227,48,262833.29,511276.53,24,Education,591,6.1,1.945,10,0,B,0.1271,0.45,29253.13,40902.12,76691.48,0
LN01228,44,131234.21,150135.5,72,Debt Consolidation,645,22.9,1.144,8,0,BBB,0.075,0.45,5069.94,12010.84,22520.32,0
LN01229,70,122302.91,61498.04,72,Personal,599,12.7,0.503,8,1,B,0.1584,0.45,4382.98,4919.84,9224.71,0
LN01230,56,41275.69,65373.14,48,Personal,565,2.1,1.584,11,1,B,0.2315,0.45,6811.41,5229.85,9805.97,0
LN01231,49,29399.94,47725.7,72,Debt Consolidation,667,8.9,1.623,8,2,BBB,0.1264,0.45,2714.04,3818.06,7158.86,0
LN01232,58,43480.59,39129.73,48,Education,642,13.5,0.9,6,0,BBB,0.0705,0.45,1241.58,3130.38,5869.46,0
LN01233,67,147793.46,316268.26,24,Education,782,3.2,2.14,3,0,A,0.02,0.45,2852.67,25301.46,47440.24,0
LN01234,56,50748.22,25786.96,24,Education,675,3.5,0.508,11,0,BBB,0.0416,0.45,482.26,2062.96,3868.04,0
LN01235,27,95708.41,222443.3,60,Debt Consolidation,607,3.0,2.324,8,0,BB,0.1245,0.45,12465.5,17795.46,33366.49,0
LN01236,54,74858.77,100472.03,12,Debt Consolidation,703,3.0,1.342,10,2,BBB,0.109,0.45,4926.37,8037.76,15070.8,0
LN01237,25,57517.72,61751.37,48,Debt Consolidation,761,2.9,1.074,6,0,AAA,0.0251,0.45,698.8,4940.11,9262.71,0
LN01238,39,82430.34,105414.07,72,Home,652,5.0,1.279,9,0,BBB,0.0746,0.45,3538.82,8433.13,15812.11,1
LN01239,64,180351.57,337998.95,24,Personal,725,2.5,1.874,8,0,AA,0.026,0.45,3948.18,27039.92,50699.84,1
LN01240,55,49549.26,60154.12,12,Business,753,7.3,1.214,3,0,AAA,0.0275,0.45,745.39,4812.33,9023.12,0
LN01241,38,63914.42,132055.8,36,Business,791,13.1,2.066,3,0,A,0.0284,0.45,1690.1,10564.46,19808.37,0
LN01242,26,58728.17,127357.71,36,Personal,772,1.8,2.169,3,0,A,0.0224,0.45,1282.0,10188.62,19103.66,0
LN01243,28,79642.78,39163.77,36,Personal,773,18.1,0.492,9,0,AAA,0.0263,0.45,463.13,3133.1,5874.57,0
LN01244,36,85600.03,105536.48,60,Home,751,3.5,1.233,10,2,BBB,0.1,0.45,4750.03,8442.92,15830.47,0
LN01245,45,46372.01,31169.33,24,Auto,720,17.2,0.672,10,1,A,0.0543,0.45,761.51,2493.55,4675.4,0
LN01246,50,125665.22,139997.65,60,Auto,721,4.4,1.114,10,0,AA,0.0252,0.45,1586.42,11199.81,20999.65,0
LN01247,70,127792.87,87519.67,48,Education,713,15.8,0.685,4,0,A,0.0201,0.45,792.57,7001.57,13127.95,0
LN01248,55,525128.01,656918.47,60,Business,699,8.0,1.251,8,1,A,0.0727,0.45,21479.75,52553.48,98537.77,0
LN01249,57,156576.92,193439.73,60,Home,756,13.2,1.235,10,0,AAA,0.0226,0.45,1969.82,15475.18,29015.96,0
LN01250,44,47449.48,87746.34,72,Education,678,0.9,1.849,6,0,BBB,0.0803,0.45,3170.6,7019.71,13161.95,0
LN01251,49,134611.28,297527.96,24,Home,802,8.1,2.21,4,0,A,0.0224,0.45,2992.64,23802.24,44629.19,0
LN01252,38,232803.26,338405.77,12,Home,763,0.1,1.454,3,1,A,0.0952,0.45,14503.74,27072.46,50760.87,0
LN01253,59,101215.37,76015.63,12,Business,800,3.1,0.751,2,0,AAA,0.0271,0.45,928.17,6081.25,11402.34,0
LN01254,54,152580.62,62410.47,60,Auto,717,2.4,0.409,7,0,A,0.0254,0.45,714.23,4992.84,9361.57,0
LN01255,49,33562.77,62643.46,24,Home,714,9.1,1.866,9,0,A,0.0232,0.45,652.76,5011.48,9396.52,0
LN01256,33,53469.86,17114.78,36,Auto,663,4.1,0.32,7,0,BBB,0.0438,0.45,337.04,1369.18,2567.22,0
LN01257,46,102394.56,66134.51,36,Home,792,11.2,0.646,4,0,AAA,0.028,0.45,832.2,5290.76,9920.18,0
LN01258,31,96924.92,147990.23,60,Home,756,1.9,1.527,7,0,AA,0.0242,0.45,1611.87,11839.22,22198.53,0
LN01259,37,51576.24,36379.62,24,Auto,741,12.6,0.705,11,0,AA,0.0228,0.45,373.37,2910.37,5456.94,0
LN01260,54,73194.48,29127.48,36,Debt Consolidation,785,1.8,0.398,3,0,AAA,0.0262,0.45,343.97,2330.2,4369.12,0
LN01261,38,59688.82,97035.74,48,Personal,641,8.0,1.626,11,0,BBB,0.0708,0.45,3089.88,7762.86,14555.36,0
LN01262,45,64994.65,80272.4,72,Home,651,2.5,1.235,8,0,BBB,0.0779,0.45,2813.77,6421.79,12040.86,0
LN01263,72,61539.84,150875.7,60,Home,750,8.2,2.452,11,0,A,0.0214,0.45,1453.55,12070.06,22631.36,0
LN01264,21,24354.6,51150.73,72,Personal,747,20.1,2.1,8,0,A,0.0256,0.45,588.42,4092.06,7672.61,0
LN01265,49,54917.22,47807.86,72,Debt Consolidation,732,2.7,0.871,7,0,AA,0.0276,0.45,592.81,3824.63,7171.18,0
LN01266,34,61947.55,69979.55,12,Home,747,1.3,1.13,6,0,AA,0.0298,0.45,938.82,5598.36,10496.93,0
LN01267,30,92802.46,158573.34,72,Debt Consolidation,850,4.1,1.709,4,0,AA,0.0222,0.45,1584.46,12685.87,23786.0,0
LN01268,47,33855.33,93918.1,72,Business,671,5.8,2.774,7,0,BBB,0.0785,0.45,3317.3,7513.45,14087.72,0
LN01269,74,47806.48,108697.38,12,Education,688,0.4,2.274,2,1,A,0.1123,0.45,5495.15,8695.79,16304.61,0
LN01270,68,53257.01,16586.85,48,Education,695,0.2,0.311,2,0,A,0.0891,0.45,664.7,1326.95,2488.03,0
LN01271,32,82983.51,161438.98,12,Personal,679,3.7,1.945,7,0,BBB,0.0495,0.45,3593.37,12915.12,24215.85,0
LN01272,43,45914.87,39737.95,72,Debt Consolidation,668,19.7,0.865,3,1,BBB,0.0798,0.45,1426.3,3179.04,5960.69,0
LN01273,34,76886.41,100745.92,72,Personal,797,12.5,1.31,8,1,A,0.0519,0.45,2352.28,8059.67,15111.89,0
LN01274,54,97345.36,96542.9,36,Home,677,23.6,0.992,2,0,BBB,0.0404,0.45,1757.11,7723.43,14481.44,0
LN01275,26,155671.92,87925.88,12,Education,719,20.4,0.565,11,0,A,0.0235,0.45,929.56,7034.07,13188.88,0
